LabelID,LabelAbrv,LabelName,ParentID,IDPath,RegionalName,Count,Volume(mm^3)
571,RMTN,Right Midline group of the dorsal thalamus,856,/997/8/343/1129/549/856/571/,Right Thalamus,142,0.397
331,RMBO,Right Mammillary body,467,/997/8/343/1129/1097/467/331/,Right Hypothalamus,139,0.264
125,Ropt,Right optic tract,848,/997/1009/967/848/125/,Right fiber tracts,135,0.265
95,RAI,Right Agranular insular area,315,/997/8/567/688/695/315/95/,Right Cerebral cortex,130,2.312
661,RVII,Right Facial motor nucleus,370,/997/8/343/1065/354/370/661/,Right Medulla,127,0.302
247,RAUD,Right Auditory areas,315,/997/8/567/688/695/315/247/,Right Cerebral cortex,125,2.477
852,RPARN,Right Parvicellular reticular nucleus,370,/997/8/343/1065/354/370/852/,Right Medulla,123,0.658
4,RIC,Right Inferior colliculus,339,/997/8/343/313/339/4/,Right Midbrain,108,2.256
912,RLING,Right Lingula (I),645,/997/8/512/528/645/912/,Right Cerebellum,106,0.059
1048,RGRN,Right Gigantocellular reticular nucleus,370,/997/8/343/1065/354/370/1048/,Right Medulla,104,0.82
128,RMRN,Right Midbrain reticular nucleus,323,/997/8/343/313/323/128/,Right Midbrain,103,1.521
147,RLC,Right Locus ceruleus,1117,/997/8/343/1065/771/1117/147/,Right Pons,100,0.006
351,RBST,Right Bed nuclei of the stria terminalis,809,/997/8/567/623/803/809/351/,Right Cerebral nuclei,100,0.477
614,RTU,Right Tuberal nucleus,290,/997/8/343/1129/1097/290/614/,Right Hypothalamus,96,0.167
482,Rbic,Right brachium of the inferior colliculus,948,/997/1009/967/933/948/482/,Right fiber tracts,92,0.145
1016,Ronl,Right olfactory nerve layer of main olfactory bulb,840,/997/1009/967/840/1016/,Right fiber tracts,92,1.425
206,RRM,Right Nucleus raphe magnus,379,/997/8/343/1065/354/379/206/,Right Medulla,92,0.069
444,RMED,Right Medial group of the dorsal thalamus,856,/997/8/343/1129/549/856/444/,Right Thalamus,92,0.546
658,Rll,Right lateral lemniscus,948,/997/1009/967/933/948/658/,Right fiber tracts,89,0.297
358,RSLD,Right Sublaterodorsal nucleus,1117,/997/8/343/1065/771/1117/358/,Right Pons,88,0.025
162,RLDT,Right Laterodorsal tegmental nucleus,1117,/997/8/343/1065/771/1117/162/,Right Pons,80,0.043
1123,Ricp,Right inferior cerebellar peduncle,752,/997/1009/960/752/1123/,Right fiber tracts,76,0.256
830,RDMH,Right Dorsomedial nucleus of the hypothalamus,141,/997/8/343/1129/1097/141/830/,Right Hypothalamus,75,0.151
10,RSCig,Right Superior colliculus motor related intermediate gray layer,294,/997/8/343/313/323/294/10/,Right Midbrain,74,0.877
842,RSCsg,Right Superior colliculus superficial gray layer,302,/997/8/343/313/339/302/842/,Right Midbrain,73,0.605
867,RPB,Right Parabrachial nucleus,1132,/997/8/343/1065/771/1132/867/,Right Pons,71,0.3
895,RECT,Right Ectorhinal area,315,/997/8/567/688/695/315/895/,Right Cerebral cortex,70,0.732
946,RPH,Right Posterior hypothalamic nucleus,467,/997/8/343/1129/1097/467/946/,Right Hypothalamus,70,0.253
773,RXII,Right Hypoglossal nucleus,370,/997/8/343/1065/354/370/773/,Right Medulla,66,0.177
151,RAOB,Right Accessory olfactory bulb,698,/997/8/567/688/695/698/151/,Right Cerebral cortex,64,0.201
1057,RGU,Right Gustatory areas,315,/997/8/567/688/695/315/1057/,Right Cerebral cortex,62,0.985
135,RAMB,Right Nucleus ambiguus,370,/997/8/343/1065/354/370/135/,Right Medulla,59,0.014
922,RPERI,Right Perirhinal area,315,/997/8/567/688/695/315/922/,Right Cerebral cortex,55,0.691
138,RLAT,Right Lateral group of the dorsal thalamus,856,/997/8/343/1129/549/856/138/,Right Thalamus,55,0.408
697,Rml,Right medial lemniscus,932,/997/1009/967/792/932/697/,Right fiber tracts,54,0.158
239,RATN,Right Anterior group of the dorsal thalamus,856,/997/8/343/1129/549/856/239/,Right Thalamus,52,0.719
280,RB,Right Barrington's nucleus,987,/997/8/343/1065/771/987/280/,Right Pons,51,0.011
980,RPMd,Right Dorsal premammillary nucleus,467,/997/8/343/1129/1097/467/980/,Right Hypothalamus,50,0.023
1004,RPMv,Right Ventral premammillary nucleus,467,/997/8/343/1129/1097/467/1004/,Right Hypothalamus,50,0.026
1022,RGPe,Right Globus pallidus external segment,818,/997/8/567/623/803/818/1022/,Right Cerebral nuclei,49,0.755
794,RsptV,Right spinal tract of the trigeminal nerve,229,/997/1009/967/901/229/794/,Right fiber tracts,49,0.596
701,RVNC,Right Vestibular nuclei,370,/997/8/343/1065/354/370/701/,Right Medulla,48,0.853
254,RRSP,Right Retrosplenial area,315,/997/8/567/688/695/315/254/,Right Cerebral cortex,48,3.116
159,RAON,Right Anterior olfactory nucleus,698,/997/8/567/688/695/698/159/,Right Cerebral cortex,48,1.142
698,ROLF,Right Olfactory areas,695,/997/8/567/688/695/698/,Right Cerebral cortex,47,1.154
851,RSCop,Right Superior colliculus optic layer,302,/997/8/343/313/339/302/851/,Right Midbrain,46,0.239
863,Rrust,Right rubrospinal tract,1000,/997/1009/1000/863/,Right fiber tracts,45,0.112
797,RZI,Right Zona incerta,290,/997/8/343/1129/1097/290/797/,Right Hypothalamus,44,0.505
703,RCTXsp,Right Cortical subplate,688,/997/8/567/688/703/,Right Cerebral cortex,42,0.457
541,RTEa,Right Temporal association areas,315,/997/8/567/688/695/315/541/,Right Cerebral cortex,42,1.065
262,RRT,Right Reticular nucleus of the thalamus,856,/997/8/343/1129/549/856/262/,Right Thalamus,41,0.595
589,RTT,Right Taenia tecta,698,/997/8/567/688/695/698/589/,Right Cerebral cortex,40,0.445
940,Rcing,Right cingulum bundle,768,/997/1009/991/768/940/,Right fiber tracts,38,0.354
51,RILM,Right Intralaminar nuclei of the dorsal thalamus,856,/997/8/343/1129/549/856/51/,Right Thalamus,38,0.29
226,RLPO,Right Lateral preoptic area,290,/997/8/343/1129/1097/290/226/,Right Hypothalamus,36,0.33
398,RSOC,Right Superior olivary complex,1132,/997/8/343/1065/771/1132/398/,Right Pons,35,0.163
591,RCLI,Right Central linear nucleus raphe,165,/997/8/343/313/348/165/591/,Right Midbrain,34,0.037
839,RDMX,Right Dorsal motor nucleus of the vagus nerve,370,/997/8/343/1065/354/370/839/,Right Medulla,34,0.043
1049,RFL,Right Flocculus,1073,/997/8/512/528/1073/1049/,Right Cerebellum,34,0.412
900,Raco,Right anterior commissure olfactory limb,840,/997/1009/967/840/900/,Right fiber tracts,32,0.26
445,RSPVO,Right Spinal nucleus of the trigeminal oral part,386,/997/8/343/1065/354/386/445/,Right Medulla,32,0.189
326,Rscp,Right superior cerebelar peduncles,752,/997/1009/960/752/326/,Right fiber tracts,32,0.154
677,RVISC,Right Visceral area,315,/997/8/567/688/695/315/677/,Right Cerebral cortex,32,0.718
350,RSLC,Right Subceruleus nucleus,1117,/997/8/343/1065/771/1117/350/,Right Pons,30,0.009
595,Rfr,Right fasciculus retroflexus,1083,/997/1009/991/824/1083/595/,Right fiber tracts,30,0.052
7,RPSV,Right Principal sensory nucleus of the trigeminal,1132,/997/8/343/1065/771/1132/7/,Right Pons,30,0.357
437,RSPVI,Right Spinal nucleus of the trigeminal interpolar part,386,/997/8/343/1065/354/386/437/,Right Medulla,29,0.452
651,RNTS,Right Nucleus of the solitary tract,386,/997/8/343/1065/354/386/651/,Right Medulla,29,0.221
669,RVIS,Right Visual areas,315,/997/8/567/688/695/315/669/,Right Cerebral cortex,28,2.656
612,RNLL,Right Nucleus of the lateral lemniscus,1132,/997/8/343/1065/771/1132/612/,Right Pons,28,0.212
952,REPd,Right Endopiriform nucleus dorsal part,942,/997/8/567/688/703/942/952/,Right Cerebral cortex,27,0.632
637,RVENT,Right Ventral group of the dorsal thalamus,864,/997/8/343/1129/549/864/637/,Right Thalamus,27,1.396
534,RSUT,Right Supratrigeminal nucleus,987,/997/8/343/1065/771/987/534/,Right Pons,27,0.051
44,RILA,Right Infralimbic area,315,/997/8/567/688/695/315/44/,Right Cerebral cortex,26,0.55
311,RBLAp,Right Basolateral amygdalar nucleus posterior part,295,/997/8/567/688/703/295/311/,Right Cerebral cortex,26,0.213
803,RPAL,Right Pallidum,623,/997/8/567/623/803/,Right Cerebral nuclei,26,0.468
841,Rtb,Right trapezoid body,948,/997/1009/967/933/948/841/,Right fiber tracts,24,0.083
126,RPVp,Right Periventricular hypothalamic nucleus posterior part,141,/997/8/343/1129/1097/141/126/,Right Hypothalamus,24,0.049
536,RCEA,Right Central amygdalar nucleus,278,/997/8/567/623/477/278/536/,Right Cerebral nuclei,24,0.509
966,REPv,Right Endopiriform nucleus ventral part,942,/997/8/567/688/703/942/966/,Right Cerebral cortex,23,0.142
403,RMEA,Right Medial amygdalar nucleus,278,/997/8/567/623/477/278/403/,Right Cerebral nuclei,23,0.643
83,RIO,Right Inferior olivary complex,370,/997/8/343/1065/354/370/83/,Right Medulla,22,0.225
1031,RGPi,Right Globus pallidus internal segment,818,/997/8/567/623/803/818/1031/,Right Cerebral nuclei,21,0.185
319,RBMA,Right Basomedial amygdalar nucleus,703,/997/8/567/688/703/319/,Right Cerebral cortex,21,0.396
23,RAAA,Right Anterior amygdalar area,278,/997/8/567/623/477/278/23/,Right Cerebral nuclei,20,0.217
223,RARH,Right Arcuate hypothalamic nucleus,157,/997/8/343/1129/1097/157/223/,Right Hypothalamus,20,0.102
781,Ry,Right Nucleus y,370,/997/8/343/1065/354/370/781/,Right Medulla,20,0.007
460,RMEV,Right Midbrain trigeminal nucleus,339,/997/8/343/313/339/460/,Right Midbrain,20,0.008
749,RVTA,Right Ventral tegmental area,323,/997/8/343/313/323/749/,Right Midbrain,20,0.206
877,Rtsp,Right tectospinal pathway,1000,/997/1009/1000/877/,Right fiber tracts,19,0.045
611,Rhbc,Right habenular commissure,1083,/997/1009/991/824/1083/611/,Right fiber tracts,19,0.022
154,RPHY,Right Perihypoglossal nuclei,370,/997/8/343/1065/354/370/154/,Right Medulla,19,0.083
631,RCOA,Right Cortical amygdalar area,698,/997/8/567/688/695/698/631/,Right Cerebral cortex,17,0.886
246,RRR,Right Midbrain reticular nucleus retrorubral area,323,/997/8/343/313/323/246/,Right Midbrain,16,0.134
780,RPA,Right Posterior amygdalar nucleus,703,/997/8/567/688/703/780/,Right Cerebral cortex,16,0.127
972,RPL,Right Prelimbic area,315,/997/8/567/688/695/315/972/,Right Cerebral cortex,16,0.701
690,Rmtt,Right mammilothalmic tract,46,/997/1009/991/824/46/690/,Right fiber tracts,16,0.042
665,Rlot,Right lateral olfactory tract body,21,/997/1009/967/840/21/665/,Right fiber tracts,15,0.391
190,Rpy,Right pyramid,784,/997/1009/983/784/190/,Right fiber tracts,15,0.211
904,RMSC,Right Medial septal complex,826,/997/8/567/623/803/826/904/,Right Cerebral nuclei,15,0.589
754,ROT,Right Olfactory tubercle,493,/997/8/567/623/477/493/754/,Right Cerebral nuclei,14,1.214
998,RFS,Right Fundus of striatum,493,/997/8/567/623/477/493/998/,Right Cerebral nuclei,14,0.129
298,RMA,Right Magnocellular nucleus,835,/997/8/567/623/803/835/298/,Right Cerebral nuclei,13,0.118
429,RSPVC,Right Spinal nucleus of the trigeminal caudal part,386,/997/8/343/1065/354/386/429/,Right Medulla,12,0.494
449,Rvhc,Right ventral hippocampal commissure,618,/997/1009/991/768/1099/618/449/,Right fiber tracts,12,0.046
757,RVTN,Right Ventral tegmental nucleus,323,/997/8/343/313/323/757/,Right Midbrain,12,0.015
436,Rfx,Right columns of the fornix,737,/997/1009/991/768/1099/737/436/,Right fiber tracts,12,0.079
215,RAPN,Right Anterior pretectal nucleus,1100,/997/8/343/313/323/1100/215/,Right Midbrain,11,0.361
604,RNI,Right Nucleus incertus,1117,/997/8/343/1065/771/1117/604/,Right Pons,11,0.064
802,Rsm,Right stria medullaris,1083,/997/1009/991/824/1083/802/,Right fiber tracts,10,0.079
619,RNLOT,Right Nucleus of the lateral olfactory tract,698,/997/8/567/688/695/698/619/,Right Cerebral cortex,10,0.082
583,RCLA,Right Claustrum,703,/997/8/567/688/703/583/,Right Cerebral cortex,9,0.193
908,Ract,Right anterior commissure temporal limb,768,/997/1009/991/768/908/,Right fiber tracts,9,0.074
1060,Rdtd,Right doral tegmental decussation,877,/997/1009/1000/877/1060/,Right fiber tracts,8,0.017
566,RTR,Right Postpiriform transition area,698,/997/8/567/688/695/698/566/,Right Cerebral cortex,7,0.34
88,RAHN,Right Anterior hypothalamic nucleus,467,/997/8/343/1129/1097/467/88/,Right Hypothalamus,7,0.24
874,RPBG,Right Parabigeminal nucleus,339,/997/8/343/313/339/874/,Right Midbrain,7,0.035
1052,RPPN,Right Pedunculopontine nucleus,348,/997/8/343/313/348/1052/,Right Midbrain,7,0.143
231,RAT,Right Anterior tegmental nucleus,323,/997/8/343/313/323/231/,Right Midbrain,7,0.005
17,RSCiw,Right Superior colliculus motor related intermediate white layer,294,/997/8/343/313/323/294/17/,Right Midbrain,6,0.697
642,RNTB,Right Nucleus of the trapezoid body,386,/997/8/343/1065/354/386/642/,Right Medulla,6,0.031
784,Rcst,Right corticospinal tract,983,/997/1009/983/784/,Right fiber tracts,6,0.02
621,RV,Right Motor nucleus of trigeminal,987,/997/8/343/1065/771/987/621/,Right Pons,6,0.111
184,RFRP,Right Frontal pole cerebral cortex,315,/997/8/567/688/695/315/184/,Right Cerebral cortex,6,0.277
115,RIV,Right Trochlear nucleus,323,/997/8/343/313/323/115/,Right Midbrain,6,0.002
628,RNOT,Right Nucleus of the optic tract,1100,/997/8/343/313/323/1100/628/,Right Midbrain,5,0.024
1014,RGENv,Right Geniculate group ventral thalamus,856,/997/8/343/1129/549/856/1014/,Right Thalamus,5,0.154
989,RFN,Right Fastigial nucleus,519,/997/8/512/519/989/,Right Cerebellum,4,0.199
106,RISN,Right Inferior salivatory nucleus,370,/997/8/343/1065/354/370/106/,Right Medulla,4,0.002
222,RRO,Right Nucleus raphe obscurus,379,/997/8/343/1065/354/379/222/,Right Medulla,4,0.008
230,RRPA,Right Nucleus raphe pallidus,379,/997/8/343/1065/354/379/230/,Right Medulla,4,0.016
1092,Rem,Right external medullary lamina of the thalamus,896,/997/1009/983/896/1092/,Right fiber tracts,4,0.029
523,RMPO,Right Medial preoptic area,141,/997/8/343/1129/1097/141/523/,Right Hypothalamus,4,0.277
140,RAQ,Right cerebral aqueduct,73,/997/73/140/,Right ventricular systems,4,0.22
310,RSF,Right Septofimbrial nucleus,275,/997/8/567/623/477/275/310/,Right Cerebral nuclei,4,0.083
798,RVIIn,Right facial nerve,967,/997/1009/967/798/,Right fiber tracts,4,0.033
413,RvVIIIn,Right vestibular nerve,933,/997/1009/967/933/413/,Right fiber tracts,3,0.077
12,RIF,Right Interfascicular nucleus raphe,165,/997/8/343/313/348/165/12/,Right Midbrain,3,0.015
35,RIII,Right Oculomotor nucleus,323,/997/8/343/313/323/35/,Right Midbrain,3,0.013
278,RsAMY,Right Striatum-like amygdalar nuclei,477,/997/8/567/623/477/278/,Right Cerebral nuclei,3,0.057
880,RDTN,Right Dorsal tegmental nucleus,987,/997/8/343/1065/771/987/880/,Right Pons,3,0.04
173,RRCH,Right Retrochiasmatic area,290,/997/8/343/1129/1097/290/173/,Right Hypothalamus,3,0.097
78,Rmcp,Right middle cerebellar peduncle,752,/997/1009/960/752/78/,Right fiber tracts,2,0.298
38,RPVH,Right Paraventricular hypothalamic nucleus,157,/997/8/343/1129/1097/157/38/,Right Hypothalamus,2,0.09
788,RPAA,Right Piriform-amygdalar area,698,/997/8/567/688/695/698/788/,Right Cerebral cortex,2,0.21
91,RIP,Right Interposed nucleus,519,/997/8/512/519/91/,Right Cerebellum,2,0.28
238,RRPO,Right Nucleus raphe pontis,1117,/997/8/343/1065/771/1117/238/,Right Pons,2,0.022
443,Rdhc,Right dorsal hippocampal commissure,618,/997/1009/991/768/1099/618/443/,Right fiber tracts,2,0.381
372,RICB,Right Infracerebellar nucleus,370,/997/8/343/1065/354/370/372/,Right Medulla,2,0.003
470,RSTN,Right Subthalamic nucleus,290,/997/8/343/1129/1097/290/470/,Right Hypothalamus,2,0.067
515,RMPN,Right Medial preoptic nucleus,467,/997/8/343/1129/1097/467/515/,Right Hypothalamus,2,0.07
705,RmtV,Right midbrain tract of the trigeminal nerve,229,/997/1009/967/901/229/705/,Right fiber tracts,2,0.003
846,RDN,Right Dentate nucleus,519,/997/8/512/519/846/,Right Cerebellum,2,0.112
118,RPVi,Right Periventricular hypothalamic nucleus intermediate part,157,/997/8/343/1129/1097/157/118/,Right Hypothalamus,2,0.036
814,RDP,Right Dorsal peduncular area,698,/997/8/567/688/695/698/814/,Right Cerebral cortex,1,0.067
26,RSCdg,Right Superior colliculus motor related deep gray layer,294,/997/8/343/313/323/294/26/,Right Midbrain,1,0.408
214,RRN,Right Red nucleus,323,/997/8/343/313/323/214/,Right Midbrain,1,0.168
93,RmoV,Right motor root of the trigeminal nerve,901,/997/1009/967/901/93/,Right fiber tracts,1,0.018
693,RVMH,Right Ventromedial hypothalamic nucleus,467,/997/8/343/1129/1097/467/693/,Right Hypothalamus,1,0.16
681,Rmtg,Right mammillotegmental tract,46,/997/1009/991/824/46/681/,Right fiber tracts,1,0.033
286,RSCH,Right Suprachiasmatic nucleus,141,/997/8/343/1129/1097/141/286/,Right Hypothalamus,1,0.043
848,RIIn,Right optic nerve,967,/997/1009/967/848/,Right fiber tracts,1,0.023
117,Roch,Right optic chiasm,848,/997/1009/967/848/117/,Right fiber tracts,1,0.118
50,RPRC,Right Precommissural nucleus,795,/997/8/343/313/323/795/50/,Right Midbrain,1,0.027
390,RSO,Right Supraoptic nucleus,157,/997/8/343/1129/1097/157/390/,Right Hypothalamus,1,0.022
