LabelID,LabelAbrv,LabelName,ParentID,IDPath,RegionalName,Mean,Min,Max,Count,Volume(mm^3)
1044,RPP,Right Peripeduncular nucleus,864.0,/997/8/343/1129/549/864/1044/,Right Thalamus,199.86929000000003,121.99178,270.79507,2759.0,0.018
115,RIV,Right Trochlear nucleus,323.0,/997/8/343/313/323/115/,Right Midbrain,199.67215,128.62498,281.0,330.0,0.002
374,RSNc,Right Substantia nigra compact part,348.0,/997/8/343/313/348/374/,Right Midbrain,198.93081,93.3751,281.0,8929.0,0.058
616,RCUN,Right Cuneiform nucleus,323.0,/997/8/343/313/323/616/,Right Midbrain,198.53743,65.76605,281.0,16213.0,0.105
239,RATN,Right Anterior group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/239/,Right Thalamus,198.1619596644114,40.77255,281.0,110999.0,0.7190000000000001
880,RDTN,Right Dorsal tegmental nucleus,987.0,/997/8/343/1065/771/987/880/,Right Pons,197.6438,101.95496,281.0,6197.0,0.04
63,RPVHd,Right Paraventricular hypothalamic nucleus descending division,467.0,/997/8/343/1129/1097/467/63/,Right Hypothalamus,197.10771,90.37365,274.73557,1981.0,0.013
381,RSNr,Right Substantia nigra reticular part,323.0,/997/8/343/313/323/381/,Right Midbrain,196.28085,77.23588,281.0,81794.0,0.53
246,RRR,Right Midbrain reticular nucleus retrorubral area,323.0,/997/8/343/313/323/246/,Right Midbrain,196.06694,106.63293,281.0,20673.0,0.134
406,RSPF,Right Subparafascicular nucleus,864.0,/997/8/343/1129/549/864/406/,Right Thalamus,196.05846140315202,129.09665,281.0,17703.0,0.11499999999999999
215,RAPN,Right Anterior pretectal nucleus,1100.0,/997/8/343/313/323/1100/215/,Right Midbrain,195.94762,60.99804,280.97,55738.0,0.361
634,RNPC,Right Nucleus of the posterior commissure,1100.0,/997/8/343/313/323/1100/634/,Right Midbrain,194.13612000000003,71.00144,280.68271,11435.0,0.074
621,RV,Right Motor nucleus of trigeminal,987.0,/997/8/343/1065/771/987/621/,Right Pons,192.42815,112.36571,281.0,17094.0,0.111
12,RIF,Right Interfascicular nucleus raphe,165.0,/997/8/343/313/348/165/12/,Right Midbrain,191.91565,103.99166,281.0,2326.0,0.015
326,Rscp,Right superior cerebelar peduncles,752.0,/997/1009/960/752/326/,Right fiber tracts,191.82769,102.70532,281.0,23724.0,0.154
1061,RPPT,Right Posterior pretectal nucleus,1100.0,/997/8/343/313/323/1100/1061/,Right Midbrain,191.54889,106.49144,271.41254,3186.0,0.021
797,RZI,Right Zona incerta,290.0,/997/8/343/1129/1097/290/797/,Right Hypothalamus,190.91976934652675,69.33778,281.0,80141.0,0.519
106,RISN,Right Inferior salivatory nucleus,370.0,/997/8/343/1065/354/370/106/,Right Medulla,190.88673,146.99815,248.86736,315.0,0.002
138,RLAT,Right Lateral group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/138/,Right Thalamus,190.82847845539135,62.52877,281.0,133270.0,0.8640000000000001
14,Rim,Right internal medullary lamina of the thalamus,896.0,/997/1009/983/896/14/,Right fiber tracts,189.71174,167.0607,221.44696,13.0,0.0
549,RTH,Right Thalamus,1129.0,/997/8/343/1129/549/,Right Thalamus,188.84809,40.00075,281.0,243717.0,1.579
576,RACVII,Right Accessory facial motor nucleus,370.0,/997/8/343/1065/354/370/576/,Right Medulla,187.5393,142.74895,268.50113,233.0,0.002
1052,RPPN,Right Pedunculopontine nucleus,348.0,/997/8/343/313/348/1052/,Right Midbrain,186.53394,108.16796,281.0,22144.0,0.143
753,Rpm,Right principal mammillary tract,46.0,/997/1009/991/824/46/753/,Right fiber tracts,186.1765,170.70531,213.76326,5.0,0.0
470,RSTN,Right Subthalamic nucleus,290.0,/997/8/343/1129/1097/290/470/,Right Hypothalamus,185.99093,90.93964,281.0,10357.0,0.067
194,RLHA,Right Lateral hypothalamic area,290.0,/997/8/343/1129/1097/290/194/,Right Hypothalamus,184.18542,2.76562,281.0,169070.0,1.096
128,RMRN,Right Midbrain reticular nucleus,323.0,/997/8/343/313/323/128/,Right Midbrain,183.68372,84.82526,281.0,234745.0,1.521
397,Rvtd,Right ventral tegmental decussation,863.0,/997/1009/1000/863/397/,Right fiber tracts,183.4922,95.53615,281.0,3797.0,0.025
287,RBAC,Right Bed nucleus of the anterior commissure,809.0,/997/8/567/623/803/809/287/,Right Cerebral nuclei,181.37644,124.8989,225.76477,309.0,0.002
571,RMTN,Right Midline group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/571/,Right Thalamus,181.14975736266967,44.58868,281.0,61221.0,0.397
591,RCLI,Right Central linear nucleus raphe,165.0,/997/8/343/313/348/165/591/,Right Midbrain,180.26273,92.45752,281.0,5642.0,0.037
701,RVNC,Right Vestibular nuclei,370.0,/997/8/343/1065/354/370/701/,Right Medulla,179.9765290386434,26.92729,281.0,138523.0,0.898
1008,RGENd,Right Geniculate group dorsal thalamus,864.0,/997/8/343/1129/549/864/1008/,Right Thalamus,179.89476973832774,53.33147,281.0,83960.0,0.544
765,Rx,Right Nucleus x,370.0,/997/8/343/1065/354/370/765/,Right Medulla,179.89456,116.31046,278.17438,2620.0,0.017
214,RRN,Right Red nucleus,323.0,/997/8/343/313/323/214/,Right Midbrain,179.74457,103.55859,280.71274,25963.0,0.168
637,RVENT,Right Ventral group of the dorsal thalamus,864.0,/997/8/343/1129/549/864/637/,Right Thalamus,179.23531354802728,68.52739,281.0,222332.0,1.441
980,RPMd,Right Dorsal premammillary nucleus,467.0,/997/8/343/1129/1097/467/980/,Right Hypothalamus,179.20595,79.74852,281.0,3575.0,0.023
231,RAT,Right Anterior tegmental nucleus,323.0,/997/8/343/313/323/231/,Right Midbrain,179.16138,120.5811,281.0,750.0,0.005
1014,RGENv,Right Geniculate group ventral thalamus,856.0,/997/8/343/1129/549/856/1014/,Right Thalamus,178.951836505293,65.92041,281.0,29662.0,0.192
17,RSCiw,Right Superior colliculus motor related intermediate white layer,294.0,/997/8/343/313/323/294/17/,Right Midbrain,178.59631,13.96532,281.0,107500.0,0.697
946,RPH,Right Posterior hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/946/,Right Hypothalamus,178.35802,45.26615,281.0,39023.0,0.253
802,Rsm,Right stria medullaris,1083.0,/997/1009/991/824/1083/802/,Right fiber tracts,178.31893,59.46301,281.0,12265.0,0.079
658,Rll,Right lateral lemniscus,948.0,/997/1009/967/933/948/658/,Right fiber tracts,178.26977,2.4569,281.0,45849.0,0.297
56,RACB,Right Nucleus accumbens,493.0,/997/8/567/623/477/493/56/,Right Cerebral nuclei,177.09517,40.24944,281.0,185148.0,1.2
436,Rfx,Right columns of the fornix,737.0,/997/1009/991/768/1099/737/436/,Right fiber tracts,177.07792,90.08637,266.04422,12265.0,0.079
66,RLT,Right Lateral terminal nucleus of the accessory optic tract,323.0,/997/8/343/313/323/66/,Right Midbrain,176.5255,124.35435,243.11743,268.0,0.002
757,RVTN,Right Ventral tegmental nucleus,323.0,/997/8/343/313/323/757/,Right Midbrain,175.67837,117.70399,281.0,2238.0,0.015
830,RDMH,Right Dorsomedial nucleus of the hypothalamus,141.0,/997/8/343/1129/1097/141/830/,Right Hypothalamus,175.26777,47.20423,281.0,23324.0,0.151
10,RSCig,Right Superior colliculus motor related intermediate gray layer,294.0,/997/8/343/313/323/294/10/,Right Midbrain,173.719840267843,11.0582,281.0,145309.0,0.9410000000000001
67,RINC,Right Interstitial nucleus of Cajal,795.0,/997/8/343/313/323/795/67/,Right Midbrain,173.66887,116.19041,235.93539,2727.0,0.018
351,RBST,Right Bed nuclei of the stria terminalis,809.0,/997/8/567/623/803/809/351/,Right Cerebral nuclei,173.36325,40.44239,281.0,73606.0,0.477
262,RRT,Right Reticular nucleus of the thalamus,856.0,/997/8/343/1129/549/856/262/,Right Thalamus,170.91585,77.95622,281.0,91843.0,0.595
26,RSCdg,Right Superior colliculus motor related deep gray layer,294.0,/997/8/343/313/323/294/26/,Right Midbrain,170.40160000000003,17.67854,280.79419,63038.0,0.408
877,Rtsp,Right tectospinal pathway,1000.0,/997/1009/1000/877/,Right fiber tracts,170.19789,93.46944,281.0,6995.0,0.045
706,ROP,Right Olivary pretectal nucleus,1100.0,/997/8/343/313/323/1100/706/,Right Midbrain,170.12052,65.56024,268.31674,3865.0,0.025
1092,Rem,Right external medullary lamina of the thalamus,896.0,/997/1009/983/896/1092/,Right fiber tracts,170.11346,94.67001,272.75031,4433.0,0.029
91,RIP,Right Interposed nucleus,519.0,/997/8/512/519/91/,Right Cerebellum,169.73955,94.52852,281.0,43169.0,0.28
795,RPAG,Right Periaqueductal gray,323.0,/997/8/343/313/323/795/,Right Midbrain,169.67595,9.99912,281.0,250107.0,1.621
135,RAMB,Right Nucleus ambiguus,370.0,/997/8/343/1065/354/370/135/,Right Medulla,169.31639962192818,99.80678,281.0,2116.0,0.014
536,RCEA,Right Central amygdalar nucleus,278.0,/997/8/567/623/477/278/536/,Right Cerebral nuclei,169.27528,94.39559,281.0,78483.0,0.509
146,RPRNr,Right Pontine reticular nucleus,1117.0,/997/8/343/1065/771/1117/146/,Right Pons,169.04784,15.57324,281.0,106779.0,0.692
958,REPI,Right Epithalamus,856.0,/997/8/343/1129/549/856/958/,Right Thalamus,168.7747173265814,28.61668,281.0,33373.0,0.217
587,RND,Right Nucleus of Darkschewitsch,795.0,/997/8/343/313/323/795/587/,Right Midbrain,168.19156,122.79359,238.79535,1473.0,0.01
583,RCLA,Right Claustrum,703.0,/997/8/567/688/703/583/,Right Cerebral cortex,168.05237,72.26633,281.0,29796.0,0.193
846,RDN,Right Dentate nucleus,519.0,/997/8/512/519/846/,Right Cerebellum,167.6027,95.99923,281.0,17345.0,0.112
42,RSCdw,Right Superior colliculus motor related deep white layer,294.0,/997/8/343/313/323/294/42/,Right Midbrain,167.11794,19.11923,280.16391,17720.0,0.115
672,RCP,Right Caudoputamen,485.0,/997/8/567/623/477/485/672/,Right Cerebral nuclei,167.05121,50.12421,281.0,1526407.0,9.891
313,RMB,Right Midbrain,343.0,/997/8/343/313/,Right Midbrain,166.87082,4.89665,281.0,282378.0,1.83
303,RBLAa,Right Basolateral amygdalar nucleus anterior part,295.0,/997/8/567/688/703/295/303/,Right Cerebral cortex,166.59714,93.86819,281.0,39858.0,0.258
1093,RPRNc,Right Pontine reticular nucleus caudal part,987.0,/997/8/343/1065/771/987/1093/,Right Pons,166.25283,19.85245,281.0,154587.0,1.002
7,RPSV,Right Principal sensory nucleus of the trigeminal,1132.0,/997/8/343/1065/771/1132/7/,Right Pons,166.16573,19.77098,281.0,55030.0,0.357
301,Rst,Right stria terminalis,768.0,/997/1009/991/768/301/,Right fiber tracts,165.98373,71.41306,281.0,43158.0,0.28
681,Rmtg,Right mammillotegmental tract,46.0,/997/1009/991/824/46/681/,Right fiber tracts,164.89234,76.14678,281.0,5028.0,0.033
197,RRL,Right Rostral linear nucleus raphe,165.0,/997/8/343/313/348/165/197/,Right Midbrain,164.58954,92.48325,280.8671,758.0,0.005
1105,RIA,Right Intercalated amygdalar nucleus,278.0,/997/8/567/623/477/278/1105/,Right Cerebral nuclei,162.30277,88.2512,281.0,10917.0,0.071
852,RPARN,Right Parvicellular reticular nucleus,370.0,/997/8/343/1065/354/370/852/,Right Medulla,162.28133,30.94066,281.0,101598.0,0.658
798,RVIIn,Right facial nerve,967.0,/997/1009/967/798/,Right fiber tracts,162.0981,92.05875,281.0,5036.0,0.033
100,RIPN,Right Interpeduncular nucleus,165.0,/997/8/343/313/348/165/100/,Right Midbrain,161.84988,17.68283,281.0,20433.0,0.132
612,RNLL,Right Nucleus of the lateral lemniscus,1132.0,/997/8/343/1065/771/1132/612/,Right Pons,161.49391,21.05731,281.0,32701.0,0.212
989,RFN,Right Fastigial nucleus,519.0,/997/8/512/519/989/,Right Cerebellum,160.73883,88.01537,281.0,30652.0,0.199
403,RMEA,Right Medial amygdalar nucleus,278.0,/997/8/567/623/477/278/403/,Right Cerebral nuclei,160.73571,25.11785,281.0,99156.0,0.643
653,RVI,Right Abducens nucleus,370.0,/997/8/343/1065/354/370/653/,Right Medulla,160.70322,123.05944,245.72012,1305.0,0.008
673,Rmp,Right mammillary peduncle,46.0,/997/1009/991/824/46/673/,Right fiber tracts,160.46396,52.76549,281.0,608.0,0.004
311,RBLAp,Right Basolateral amygdalar nucleus posterior part,295.0,/997/8/567/688/703/295/311/,Right Cerebral cortex,159.99242,93.74814,281.0,32795.0,0.213
1022,RGPe,Right Globus pallidus external segment,818.0,/997/8/567/623/803/818/1022/,Right Cerebral nuclei,159.45484,87.58659,273.35489,116513.0,0.755
341,Rsmd,Right supramammillary decussation,824.0,/997/1009/991/824/341/,Right fiber tracts,159.06285,65.82179,225.49892,788.0,0.005
914,RPD,Right Posterodorsal preoptic nucleus,141.0,/997/8/343/1129/1097/141/914/,Right Hypothalamus,159.01038,130.46873,186.04272,92.0,0.001
1060,Rdtd,Right doral tegmental decussation,877.0,/997/1009/1000/877/1060/,Right fiber tracts,158.92419,92.03732,272.58737,2684.0,0.017
679,RCS,Right Superior central nucleus raphe,1117.0,/997/8/343/1065/771/1117/679/,Right Pons,158.42483,49.04369,281.0,43209.0,0.28
136,RIRN,Right Intermediate reticular nucleus,370.0,/997/8/343/1065/354/370/136/,Right Medulla,157.34803,10.39788,281.0,144022.0,0.933
88,RAHN,Right Anterior hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/88/,Right Hypothalamus,157.30002,42.72778,277.55692,37006.0,0.24
131,RLA,Right Lateral amygdalar nucleus,703.0,/997/8/567/688/703/131/,Right Cerebral cortex,157.14997,68.03858,273.73651,36066.0,0.234
278,RsAMY,Right Striatum-like amygdalar nuclei,477.0,/997/8/567/623/477/278/,Right Cerebral nuclei,156.18777,37.02074,281.0,8766.0,0.057
35,RIII,Right Oculomotor nucleus,323.0,/997/8/343/313/323/35/,Right Midbrain,156.08621,106.47,223.64659,2052.0,0.013
780,RPA,Right Posterior amygdalar nucleus,703.0,/997/8/567/688/703/780/,Right Cerebral cortex,155.92789,48.82501,260.73593,19667.0,0.127
952,REPd,Right Endopiriform nucleus dorsal part,942.0,/997/8/567/688/703/942/952/,Right Cerebral cortex,155.61283,71.23727,281.0,97524.0,0.632
332,RASO,Right Accessory supraoptic group,157.0,/997/8/343/1129/1097/157/332/,Right Hypothalamus,155.20742,138.38399,177.80159,7.0,0.0
1031,RGPi,Right Globus pallidus internal segment,818.0,/997/8/567/623/803/818/1031/,Right Cerebral nuclei,155.10306,92.32459,281.0,28594.0,0.185
998,RFS,Right Fundus of striatum,493.0,/997/8/567/623/477/493/998/,Right Cerebral nuclei,153.95903,71.03146,246.11888,19889.0,0.129
884,Ramc,Right amygdalar capsule,768.0,/997/1009/991/768/884/,Right fiber tracts,153.64977,85.54561,279.92807,2327.0,0.015
6,Rint,Right internal capsule,784.0,/997/1009/983/784/6/,Right fiber tracts,153.31332,77.16727,281.0,156003.0,1.011
703,RCTXsp,Right Cortical subplate,688.0,/997/8/567/688/703/,Right Cerebral cortex,153.09749,41.26565,281.0,70469.0,0.457
924,Rcpd,Right cerebal peduncle,784.0,/997/1009/983/784/924/,Right fiber tracts,152.99502,26.73434,281.0,42038.0,0.272
1109,RPS,Right Parastrial nucleus,141.0,/997/8/343/1129/1097/141/1109/,Right Hypothalamus,152.91991,61.02805,224.35837,1072.0,0.007
872,RDR,Right Dorsal nucleus raphe,165.0,/997/8/343/313/348/165/872/,Right Midbrain,152.3027,30.25033,281.0,10238.0,0.066
482,Rbic,Right brachium of the inferior colliculus,948.0,/997/1009/967/933/948/482/,Right fiber tracts,151.49145,29.95447,281.0,22436.0,0.145
203,RLIN,Right Linear nucleus of the medulla,370.0,/997/8/343/1065/354/370/203/,Right Medulla,151.47395,94.49422,254.48434,1353.0,0.009
319,RBMA,Right Basomedial amygdalar nucleus,703.0,/997/8/567/688/703/319/,Right Cerebral cortex,151.36654,55.19238,281.0,61081.0,0.396
1080,RHIP,Right Hippocampal region,1089.0,/997/8/567/688/695/1089/1080/,Right Cerebral cortex,150.94754376157204,6.64607,281.0,1203332.0,7.799
603,Rfi,Right fimbria,1099.0,/997/1009/991/768/1099/603/,Right fiber tracts,150.31201,40.17655,281.0,77391.0,0.501
604,RNI,Right Nucleus incertus,1117.0,/997/8/343/1065/771/1117/604/,Right Pons,149.63801,47.45721,276.06049,9953.0,0.064
242,RLS,Right Lateral septal nucleus,275.0,/997/8/567/623/477/275/242/,Right Cerebral nuclei,149.39963887839986,9.41169,281.0,130189.0,0.8440000000000001
38,RPVH,Right Paraventricular hypothalamic nucleus,157.0,/997/8/343/1129/1097/157/38/,Right Hypothalamus,147.77813,51.68496,270.49924,13937.0,0.09
607,RCN,Right Cochlear nuclei,386.0,/997/8/343/1065/354/386/607/,Right Medulla,144.7818721873086,4.3521,281.0,70205.0,0.455
72,RADP,Right Anterodorsal preoptic nucleus,141.0,/997/8/343/1129/1097/141/72/,Right Hypothalamus,144.46176,82.88289,214.74945,1264.0,0.008
390,RSO,Right Supraoptic nucleus,157.0,/997/8/343/1129/1097/157/390/,Right Hypothalamus,144.29764,26.6786,225.79478,3322.0,0.022
226,RLPO,Right Lateral preoptic area,290.0,/997/8/343/1129/1097/290/226/,Right Hypothalamus,143.72658,6.30733,281.0,50940.0,0.33
23,RAAA,Right Anterior amygdalar area,278.0,/997/8/567/623/477/278/23/,Right Cerebral nuclei,143.20018,5.87427,248.93596,33416.0,0.217
342,RSI,Right Substantia innominata,835.0,/997/8/567/623/803/835/342/,Right Cerebral nuclei,142.59116,15.94199,281.0,153452.0,0.994
814,RDP,Right Dorsal peduncular area,698.0,/997/8/567/688/695/698/814/,Right Cerebral cortex,141.93071,63.70792,236.29556,10311.0,0.067
477,RSTR,Right Striatum,623.0,/997/8/567/623/477/,Right Cerebral nuclei,141.50913,0.51453,281.0,124033.0,0.804
1009,Rfiber tracts,Right fiber tracts,997.0,/997/1009/,Right fiber tracts,141.02319,7.77804,281.0,188135.0,1.219
158,Rpc,Right posterior commissure,832.0,/997/1009/967/832/158/,Right fiber tracts,140.78445,19.50085,235.78532,3284.0,0.021
920,RCENT,Right Central lobule,645.0,/997/8/512/528/645/920/,Right Cerebellum,140.67704,8.19825,281.0,266821.0,1.729
851,RSCop,Right Superior colliculus optic layer,302.0,/997/8/343/313/339/302/851/,Right Midbrain,140.32359,12.70471,281.0,36824.0,0.239
908,Ract,Right anterior commissure temporal limb,768.0,/997/1009/991/768/908/,Right fiber tracts,139.27964,39.40475,241.94687,11473.0,0.074
531,RMPT,Right Medial pretectal area,1100.0,/997/8/343/313/323/1100/531/,Right Midbrain,138.88938,52.53823,245.04265,6637.0,0.043
466,Ralv,Right alveus,1099.0,/997/1009/991/768/1099/466/,Right fiber tracts,138.37709,38.0884,281.0,14083.0,0.091
900,Raco,Right anterior commissure olfactory limb,840.0,/997/1009/967/840/900/,Right fiber tracts,138.34632,36.1932,277.42828,40130.0,0.26
298,RMA,Right Magnocellular nucleus,835.0,/997/8/567/623/803/835/298/,Right Cerebral nuclei,138.00373,21.69191,253.96982,18244.0,0.118
44,RILA,Right Infralimbic area,315.0,/997/8/567/688/695/315/44/,Right Cerebral cortex,136.20571048050385,36.39901,280.35257,84786.0,0.55
651,RNTS,Right Nucleus of the solitary tract,386.0,/997/8/343/1065/354/386/651/,Right Medulla,135.29362,3.41308,281.0,34116.0,0.221
292,RBA,Right Bed nucleus of the accessory olfactory tract,278.0,/997/8/567/623/477/278/292/,Right Cerebral nuclei,134.85302,41.99886,249.9393,4386.0,0.028
1048,RGRN,Right Gigantocellular reticular nucleus,370.0,/997/8/343/1065/354/370/1048/,Right Medulla,134.75208,48.58918,281.0,126587.0,0.82
154,RPHY,Right Perihypoglossal nuclei,370.0,/997/8/343/1065/354/370/154/,Right Medulla,134.72995878146006,25.36225,281.0,12794.0,0.08299999999999999
728,Rarb,Right arbor vitae,960.0,/997/1009/960/728/,Right fiber tracts,134.44087,23.76291,281.0,380285.0,2.464
237,Rts,Right solitary tract,917.0,/997/1009/967/917/237/,Right fiber tracts,133.08901,41.62582,222.86623,572.0,0.004
697,Rml,Right medial lemniscus,932.0,/997/1009/967/792/932/697/,Right fiber tracts,133.07327,3.18582,281.0,24381.0,0.158
771,RP,Right Pons,1065.0,/997/8/343/1065/771/,Right Pons,132.98114,0.0,281.0,306879.0,1.989
966,REPv,Right Endopiriform nucleus ventral part,942.0,/997/8/567/688/703/942/966/,Right Cerebral cortex,132.72129,70.85136,263.42438,21937.0,0.142
776,Rcc,Right corpus callosum,983.0,/997/1009/983/776/,Right fiber tracts,132.64619,3.41308,281.0,577510.0,3.742
574,RTRN,Right Tegmental reticular nucleus,987.0,/997/8/343/1065/771/987/574/,Right Pons,132.50221,51.21331,281.0,31914.0,0.207
822,RRHP,Right Retrohippocampal region,1089.0,/997/8/567/688/695/1089/822/,Right Cerebral cortex,131.38552829515825,6.11867,281.0,1134422.0,7.35
395,RMDRN,Right Medullary reticular nucleus,370.0,/997/8/343/1065/354/370/395/,Right Medulla,131.15556972373773,15.35456,281.0,72033.0,0.467
975,REW,Right Edinger-Westphal nucleus,323.0,/997/8/343/313/323/975/,Right Midbrain,130.79229,93.29363,214.38069,2608.0,0.017
443,Rdhc,Right dorsal hippocampal commissure,618.0,/997/1009/991/768/1099/618/443/,Right fiber tracts,130.53299,22.44227,281.0,58868.0,0.381
912,RLING,Right Lingula (I),645.0,/997/8/512/528/645/912/,Right Cerebellum,130.1709,21.75194,281.0,9031.0,0.059
940,Rcing,Right cingulum bundle,768.0,/997/1009/991/768/940/,Right fiber tracts,129.896,31.29226,279.00189,54625.0,0.354
413,RvVIIIn,Right vestibular nerve,933.0,/997/1009/967/933/413/,Right fiber tracts,129.87536,3.67463,261.11755,11941.0,0.077
1057,RGU,Right Gustatory areas,315.0,/997/8/567/688/695/315/1057/,Right Cerebral cortex,129.3199867031661,5.60414,281.0,184295.0,1.1949999999999998
445,RSPVO,Right Spinal nucleus of the trigeminal oral part,386.0,/997/8/343/1065/354/386/445/,Right Medulla,128.87914,7.08771,267.75934,29219.0,0.189
331,RMBO,Right Mammillary body,467.0,/997/8/343/1129/1097/467/331/,Right Hypothalamus,128.66415588137176,8.58843,281.0,40766.0,0.264
1004,RPMv,Right Ventral premammillary nucleus,467.0,/997/8/343/1129/1097/467/1004/,Right Hypothalamus,128.63595,60.83939,281.0,4057.0,0.026
125,Ropt,Right optic tract,848.0,/997/1009/967/848/125/,Right fiber tracts,127.92406,0.64746,281.0,40872.0,0.265
451,RBLAv,Right Basolateral amygdalar nucleus ventral part,295.0,/997/8/567/688/703/295/451/,Right Cerebral cortex,126.46283000000001,41.25707,233.14833,12302.0,0.08
693,RVMH,Right Ventromedial hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/693/,Right Hypothalamus,124.15897,17.79431,235.92682,24637.0,0.16
4,RIC,Right Inferior colliculus,339.0,/997/8/343/313/339/4/,Right Midbrain,124.0043,0.0,281.0,348225.0,2.256
95,RAI,Right Agranular insular area,315.0,/997/8/567/688/695/315/95/,Right Cerebral cortex,123.6901021125715,6.41024,281.0,362312.0,2.348
1097,RHY,Right Hypothalamus,1129.0,/997/8/343/1129/1097/,Right Hypothalamus,122.2886,0.0,281.0,173301.0,1.123
81,RVL,Right lateral ventricle,73.0,/997/73/81/,Right ventricular systems,122.20532,16.97105,281.0,134566.0,0.872
310,RSF,Right Septofimbrial nucleus,275.0,/997/8/567/623/477/275/310/,Right Cerebral nuclei,122.13297,11.07535,243.80777,12852.0,0.083
714,RORB,Right Orbital area,315.0,/997/8/567/688/695/315/714/,Right Cerebral cortex,121.39684929058451,14.50129,281.0,215008.0,1.3930000000000002
