LabelID,LabelAbrv,LabelName,ParentID,IDPath,RegionalName,Mean,Min,Max,Count,Volume(mm^3)
372,RICB,Right Infracerebellar nucleus,370.0,/997/8/343/1065/354/370/372/,Right Medulla,18.0043,11.60365,30.45296,374.0,0.002
628,RNOT,Right Nucleus of the optic tract,1100.0,/997/8/343/313/323/1100/628/,Right Midbrain,17.98529,6.00023,35.0,3842.0,0.025
231,RAT,Right Anterior tegmental nucleus,323.0,/997/8/343/313/323/231/,Right Midbrain,17.97906,8.15091,35.0,703.0,0.005
672,RCP,Right Caudoputamen,485.0,/997/8/567/623/477/485/672/,Right Cerebral nuclei,17.97351,4.99992,35.0,1377579.0,8.927
1060,Rdtd,Right doral tegmental decussation,877.0,/997/1009/1000/877/1060/,Right fiber tracts,17.97094,6.35859,35.0,2638.0,0.017
292,RBA,Right Bed nucleus of the accessory olfactory tract,278.0,/997/8/567/623/477/278/292/,Right Cerebral nuclei,17.91849,4.50965,35.0,5238.0,0.034
591,RCLI,Right Central linear nucleus raphe,165.0,/997/8/343/313/348/165/591/,Right Midbrain,17.87157,7.4342,34.62241,5838.0,0.038
271,RSAG,Right Nucleus sagulum,339.0,/997/8/343/313/339/271/,Right Midbrain,17.84755,7.33967,32.07545,4573.0,0.03
351,RBST,Right Bed nuclei of the stria terminalis,809.0,/997/8/567/623/803/809/351/,Right Cerebral nuclei,17.82034,5.13184,35.0,86598.0,0.561
595,Rfr,Right fasciculus retroflexus,1083.0,/997/1009/991/824/1083/595/,Right fiber tracts,17.80568,7.75463,35.0,8335.0,0.054
342,RSI,Right Substantia innominata,835.0,/997/8/567/623/803/835/342/,Right Cerebral nuclei,17.77095,2.28313,35.0,167167.0,1.083
705,RmtV,Right midbrain tract of the trigeminal nerve,229.0,/997/1009/967/901/229/705/,Right fiber tracts,17.76627,9.75471,34.26406,497.0,0.003
536,RCEA,Right Central amygdalar nucleus,278.0,/997/8/567/623/477/278/536/,Right Cerebral nuclei,17.75097,6.22667,35.0,62640.0,0.406
358,RSLD,Right Sublaterodorsal nucleus,1117.0,/997/8/343/1065/771/1117/358/,Right Pons,17.74449,7.39628,33.15107,4167.0,0.027
877,Rtsp,Right tectospinal pathway,1000.0,/997/1009/1000/877/,Right fiber tracts,17.71164,6.45258,35.0,9068.0,0.059
23,RAAA,Right Anterior amygdalar area,278.0,/997/8/567/623/477/278/23/,Right Cerebral nuclei,17.69717,4.00015,35.0,37751.0,0.245
781,Ry,Right Nucleus y,370.0,/997/8/343/1065/354/370/781/,Right Medulla,17.66159,8.79233,34.11345,900.0,0.006
35,RIII,Right Oculomotor nucleus,323.0,/997/8/343/313/323/35/,Right Midbrain,17.65107,8.24544,30.52827,1612.0,0.01
460,RMEV,Right Midbrain trigeminal nucleus,339.0,/997/8/343/313/339/460/,Right Midbrain,17.63956,7.99977,35.0,1130.0,0.007
194,RLHA,Right Lateral hypothalamic area,290.0,/997/8/343/1129/1097/290/194/,Right Hypothalamus,17.61915,2.99985,35.0,193396.0,1.253
757,RVTN,Right Ventral tegmental nucleus,323.0,/997/8/343/313/323/757/,Right Midbrain,17.53399,7.22644,35.0,2097.0,0.014
681,Rmtg,Right mammillotegmental tract,46.0,/997/1009/991/824/46/681/,Right fiber tracts,17.52056,7.05661,35.0,5442.0,0.035
690,Rmtt,Right mammilothalmic tract,46.0,/997/1009/991/824/46/690/,Right fiber tracts,17.51594,7.0,35.0,8887.0,0.058
301,Rst,Right stria terminalis,768.0,/997/1009/991/768/301/,Right fiber tracts,17.47956,4.99992,35.0,35839.0,0.232
397,Rvtd,Right ventral tegmental decussation,863.0,/997/1009/1000/863/397/,Right fiber tracts,17.47125,7.0,34.09422,4267.0,0.028
146,RPRNr,Right Pontine reticular nucleus,1117.0,/997/8/343/1065/771/1117/146/,Right Pons,17.42243,2.00008,35.0,182355.0,1.182
12,RIF,Right Interfascicular nucleus raphe,165.0,/997/8/343/313/348/165/12/,Right Midbrain,17.39234,7.5848,35.0,2695.0,0.017
67,RINC,Right Interstitial nucleus of Cajal,795.0,/997/8/343/313/323/795/67/,Right Midbrain,17.38354,7.99977,35.0,2773.0,0.018
765,Rx,Right Nucleus x,370.0,/997/8/343/1065/354/370/765/,Right Medulla,17.36825,8.58511,31.66049,2633.0,0.017
587,RND,Right Nucleus of Darkschewitsch,795.0,/997/8/343/313/323/795/587/,Right Midbrain,17.2971,9.64149,33.56603,1345.0,0.009
91,RIP,Right Interposed nucleus,519.0,/997/8/512/519/91/,Right Cerebellum,17.28808,6.26406,35.0,34763.0,0.225
634,RNPC,Right Nucleus of the posterior commissure,1100.0,/997/8/343/313/323/1100/634/,Right Midbrain,17.24394,2.05669,35.0,11360.0,0.074
63,RPVHd,Right Paraventricular hypothalamic nucleus descending division,467.0,/997/8/343/1129/1097/467/63/,Right Hypothalamus,17.23451,6.00023,34.09422,2477.0,0.016
72,RADP,Right Anterodorsal preoptic nucleus,141.0,/997/8/343/1129/1097/141/72/,Right Hypothalamus,17.22631,7.79255,35.0,1826.0,0.012
197,RRL,Right Rostral linear nucleus raphe,165.0,/997/8/343/313/348/165/197/,Right Midbrain,17.2181,7.56611,28.99977,829.0,0.005
1109,RPS,Right Parastrial nucleus,141.0,/997/8/343/1129/1097/141/1109/,Right Hypothalamus,17.2072,9.1133,35.0,1615.0,0.01
653,RVI,Right Abducens nucleus,370.0,/997/8/343/1065/354/370/653/,Right Medulla,17.16768,8.6791,32.99992,1645.0,0.011
38,RPVH,Right Paraventricular hypothalamic nucleus,157.0,/997/8/343/1129/1097/157/38/,Right Hypothalamus,17.12256,4.00015,35.0,16486.0,0.107
298,RMA,Right Magnocellular nucleus,835.0,/997/8/567/623/803/835/298/,Right Cerebral nuclei,17.10425,2.99985,35.0,20445.0,0.132
802,Rsm,Right stria medullaris,1083.0,/997/1009/991/824/1083/802/,Right fiber tracts,17.07892,6.00023,35.0,11184.0,0.072
436,Rfx,Right columns of the fornix,737.0,/997/1009/991/768/1099/737/436/,Right fiber tracts,17.06359,6.00023,35.0,13382.0,0.087
374,RSNc,Right Substantia nigra compact part,348.0,/997/8/343/313/348/374/,Right Midbrain,17.04953,4.00015,34.39597,12027.0,0.078
975,REW,Right Edinger-Westphal nucleus,323.0,/997/8/343/313/323/975/,Right Midbrain,17.03157,6.45258,35.0,2237.0,0.014
701,RVNC,Right Vestibular nuclei,370.0,/997/8/343/1065/354/370/701/,Right Medulla,17.029522939962682,3.56596,35.0,136665.0,0.886
580,RNB,Right Nucleus of the brachium of the inferior colliculus,339.0,/997/8/343/313/339/580/,Right Midbrain,17.01206,7.30175,34.00023,6759.0,0.044
1014,RGENv,Right Geniculate group ventral thalamus,856.0,/997/8/343/1129/549/856/1014/,Right Thalamus,17.002642795370082,6.09422,35.0,25832.0,0.167
1061,RPPT,Right Posterior pretectal nucleus,1100.0,/997/8/343/313/323/1100/1061/,Right Midbrain,16.99885,7.45289,35.0,2870.0,0.019
571,RMTN,Right Midline group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/571/,Right Thalamus,16.984583818596786,2.99985,35.0,59150.0,0.383
911,RIVn,Right trochlear nerve,967.0,/997/1009/967/911/,Right fiber tracts,16.97134,10.58465,25.09415,152.0,0.001
830,RDMH,Right Dorsomedial nucleus of the hypothalamus,141.0,/997/8/343/1129/1097/141/830/,Right Hypothalamus,16.90491,4.00015,35.0,29838.0,0.193
203,RLIN,Right Linear nucleus of the medulla,370.0,/997/8/343/1065/354/370/203/,Right Medulla,16.8012,6.9247,34.71695,1876.0,0.012
958,REPI,Right Epithalamus,856.0,/997/8/343/1129/549/856/958/,Right Thalamus,16.760723417212454,5.16976,35.0,26109.0,0.16899999999999998
403,RMEA,Right Medial amygdalar nucleus,278.0,/997/8/567/623/477/278/403/,Right Cerebral nuclei,16.74539,2.99985,35.0,95515.0,0.619
226,RLPO,Right Lateral preoptic area,290.0,/997/8/343/1129/1097/290/226/,Right Hypothalamus,16.70738,2.41505,35.0,59461.0,0.385
115,RIV,Right Trochlear nucleus,323.0,/997/8/343/313/323/115/,Right Midbrain,16.6798,9.24521,24.41535,267.0,0.002
364,RPSTN,Right Parasubthalamic nucleus,290.0,/997/8/343/1129/1097/290/364/,Right Hypothalamus,16.64604,5.94362,34.20745,3452.0,0.022
946,RPH,Right Posterior hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/946/,Right Hypothalamus,16.62931,2.99985,35.0,49808.0,0.323
17,RSCiw,Right Superior colliculus motor related intermediate white layer,294.0,/997/8/343/313/323/294/17/,Right Midbrain,16.62654,2.99985,35.0,103953.0,0.674
88,RAHN,Right Anterior hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/88/,Right Hypothalamus,16.55378,4.99992,35.0,46166.0,0.299
619,RNLOT,Right Nucleus of the lateral olfactory tract,698.0,/997/8/567/688/695/698/619/,Right Cerebral cortex,16.548920953389832,2.00008,35.0,27376.0,0.177
749,RVTA,Right Ventral tegmental area,323.0,/997/8/343/313/323/749/,Right Midbrain,16.52035,5.09445,35.0,50018.0,0.324
313,RMB,Right Midbrain,343.0,/997/8/343/313/,Right Midbrain,16.50033,2.00008,35.0,278140.0,1.802
390,RSO,Right Supraoptic nucleus,157.0,/997/8/343/1129/1097/157/390/,Right Hypothalamus,16.47749,6.30198,35.0,3048.0,0.02
658,Rll,Right lateral lemniscus,948.0,/997/1009/967/933/948/658/,Right fiber tracts,16.47164,2.00008,35.0,50100.0,0.325
303,RBLAa,Right Basolateral amygdalar nucleus anterior part,295.0,/997/8/567/688/703/295/303/,Right Cerebral cortex,16.46475,5.24506,35.0,32356.0,0.21
287,RBAC,Right Bed nucleus of the anterior commissure,809.0,/997/8/567/623/803/809/287/,Right Cerebral nuclei,16.45711,10.32082,28.56611,353.0,0.002
1093,RPRNc,Right Pontine reticular nucleus caudal part,987.0,/997/8/343/1065/771/987/1093/,Right Pons,16.4516,2.00008,35.0,240201.0,1.557
10,RSCig,Right Superior colliculus motor related intermediate gray layer,294.0,/997/8/343/313/323/294/10/,Right Midbrain,16.40049464562954,2.33974,35.0,136679.0,0.886
1105,RIA,Right Intercalated amygdalar nucleus,278.0,/997/8/567/623/477/278/1105/,Right Cerebral nuclei,16.38499,4.99992,35.0,9119.0,0.059
576,RACVII,Right Accessory facial motor nucleus,370.0,/997/8/343/1065/354/370/576/,Right Medulla,16.38169,9.05669,29.94347,398.0,0.003
798,RVIIn,Right facial nerve,967.0,/997/1009/967/798/,Right fiber tracts,16.36417,2.99985,35.0,6992.0,0.045
846,RDN,Right Dentate nucleus,519.0,/997/8/512/519/846/,Right Cerebellum,16.36047,5.43412,35.0,13527.0,0.088
50,RPRC,Right Precommissural nucleus,795.0,/997/8/343/313/323/795/50/,Right Midbrain,16.33431,7.0,35.0,3397.0,0.022
318,RSG,Right Supragenual nucleus,987.0,/997/8/343/1065/771/987/318/,Right Pons,16.26229,8.37736,33.18845,1282.0,0.008
280,RB,Right Barrington's nucleus,987.0,/997/8/343/1065/771/987/280/,Right Pons,16.23678,7.5095,30.81132,1650.0,0.011
341,Rsmd,Right supramammillary decussation,824.0,/997/1009/991/824/341/,Right fiber tracts,16.16405,6.64164,32.00015,1013.0,0.007
1048,RGRN,Right Gigantocellular reticular nucleus,370.0,/997/8/343/1065/354/370/1048/,Right Medulla,16.15922,2.00008,35.0,160840.0,1.042
56,RACB,Right Nucleus accumbens,493.0,/997/8/567/623/477/493/56/,Right Cerebral nuclei,16.10782,4.99992,35.0,244523.0,1.585
753,Rpm,Right principal mammillary tract,46.0,/997/1009/991/824/46/753/,Right fiber tracts,16.09901,13.30198,18.09415,4.0,0.0
603,Rfi,Right fimbria,1099.0,/997/1009/991/768/1099/603/,Right fiber tracts,16.06133,4.00015,35.0,67776.0,0.439
1080,RHIP,Right Hippocampal region,1089.0,/997/8/567/688/695/1089/1080/,Right Cerebral cortex,15.980462833179198,2.99985,35.0,1140775.0,7.3919999999999995
66,RLT,Right Lateral terminal nucleus of the accessory optic tract,323.0,/997/8/343/313/323/66/,Right Midbrain,15.9803,9.16991,28.86786,224.0,0.001
136,RIRN,Right Intermediate reticular nucleus,370.0,/997/8/343/1065/354/370/136/,Right Medulla,15.96312,3.45274,35.0,196555.0,1.274
477,RSTR,Right Striatum,623.0,/997/8/567/623/477/,Right Cerebral nuclei,15.91972,2.00008,35.0,124670.0,0.808
693,RVMH,Right Ventromedial hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/693/,Right Hypothalamus,15.91837,2.00008,35.0,26529.0,0.172
347,RSBPV,Right Subparaventricular zone,141.0,/997/8/343/1129/1097/141/347/,Right Hypothalamus,15.915409999999998,2.07538,35.0,9964.0,0.065
26,RSCdg,Right Superior colliculus motor related deep gray layer,294.0,/997/8/343/313/323/294/26/,Right Midbrain,15.86973,2.90585,35.0,55113.0,0.357
523,RMPO,Right Medial preoptic area,141.0,/997/8/343/1129/1097/141/523/,Right Hypothalamus,15.85941,2.00008,35.0,53303.0,0.345
381,RSNr,Right Substantia nigra reticular part,323.0,/997/8/343/313/323/381/,Right Midbrain,15.77814,3.50935,35.0,99613.0,0.645
238,RRPO,Right Nucleus raphe pontis,1117.0,/997/8/343/1065/771/1117/238/,Right Pons,15.7412,2.00008,32.99992,3685.0,0.024
706,ROP,Right Olivary pretectal nucleus,1100.0,/997/8/343/313/323/1100/706/,Right Midbrain,15.72116,6.71695,35.0,3249.0,0.021
319,RBMA,Right Basomedial amygdalar nucleus,703.0,/997/8/567/688/703/319/,Right Cerebral cortex,15.70207,4.99992,35.0,52200.0,0.338
583,RCLA,Right Claustrum,703.0,/997/8/567/688/703/583/,Right Cerebral cortex,15.65496,4.99992,35.0,28684.0,0.186
914,RPD,Right Posterodorsal preoptic nucleus,141.0,/997/8/343/1129/1097/141/914/,Right Hypothalamus,15.647669999999998,8.88685,29.98138,144.0,0.001
989,RFN,Right Fastigial nucleus,519.0,/997/8/512/519/989/,Right Cerebellum,15.63823,6.17006,35.0,21768.0,0.141
852,RPARN,Right Parvicellular reticular nucleus,370.0,/997/8/343/1065/354/370/852/,Right Medulla,15.61723,2.00008,35.0,128116.0,0.83
531,RMPT,Right Medial pretectal area,1100.0,/997/8/343/313/323/1100/531/,Right Midbrain,15.60194,2.99985,35.0,4571.0,0.03
332,RASO,Right Accessory supraoptic group,157.0,/997/8/343/1129/1097/157/332/,Right Hypothalamus,15.49811,11.84932,18.26398,10.0,0.0
904,RMSC,Right Medial septal complex,826.0,/997/8/567/623/803/826/904/,Right Cerebral nuclei,15.4780651729765,1.73571,35.0,110304.0,0.7150000000000001
1044,RPP,Right Peripeduncular nucleus,864.0,/997/8/343/1129/549/864/1044/,Right Thalamus,15.41719,5.33959,35.0,2373.0,0.015
803,RPAL,Right Pallidum,623.0,/997/8/567/623/803/,Right Cerebral nuclei,15.37414,0.99977,35.0,76768.0,0.497
515,RMPN,Right Medial preoptic nucleus,467.0,/997/8/343/1129/1097/467/515/,Right Hypothalamus,15.35171,2.00008,35.0,13217.0,0.086
884,Ramc,Right amygdalar capsule,768.0,/997/1009/991/768/884/,Right fiber tracts,15.32625,6.09422,35.0,2214.0,0.014
795,RPAG,Right Periaqueductal gray,323.0,/997/8/343/313/323/795/,Right Midbrain,15.29082,2.00008,35.0,196026.0,1.27
1009,Rfiber tracts,Right fiber tracts,997.0,/997/1009/,Right fiber tracts,15.28541,2.00008,35.0,168315.0,1.091
966,REPv,Right Endopiriform nucleus ventral part,942.0,/997/8/567/688/703/942/966/,Right Cerebral cortex,15.27208,4.79271,35.0,22521.0,0.146
466,Ralv,Right alveus,1099.0,/997/1009/991/768/1099/466/,Right fiber tracts,15.27122,4.2266,35.0,13991.0,0.091
100,RIPN,Right Interpeduncular nucleus,165.0,/997/8/343/313/348/165/100/,Right Midbrain,15.22672,2.99985,35.0,26619.0,0.172
874,RPBG,Right Parabigeminal nucleus,339.0,/997/8/343/313/339/874/,Right Midbrain,15.17213,5.41489,35.0,3952.0,0.026
162,RLDT,Right Laterodorsal tegmental nucleus,1117.0,/997/8/343/1065/771/1117/162/,Right Pons,15.16132,5.05653,35.0,5806.0,0.038
242,RLS,Right Lateral septal nucleus,275.0,/997/8/567/623/477/275/242/,Right Cerebral nuclei,15.143303630605995,2.00008,35.0,128367.0,0.8320000000000001
872,RDR,Right Dorsal nucleus raphe,165.0,/997/8/343/313/348/165/872/,Right Midbrain,15.09391,3.41535,35.0,7300.0,0.047
574,RTRN,Right Tegmental reticular nucleus,987.0,/997/8/343/1065/771/987/574/,Right Pons,15.08852,2.01877,35.0,53808.0,0.349
443,Rdhc,Right dorsal hippocampal commissure,618.0,/997/1009/991/768/1099/618/443/,Right fiber tracts,15.07086,2.00008,35.0,54893.0,0.356
42,RSCdw,Right Superior colliculus motor related deep white layer,294.0,/997/8/343/313/323/294/42/,Right Midbrain,15.01961,2.99985,35.0,14468.0,0.094
131,RLA,Right Lateral amygdalar nucleus,703.0,/997/8/567/688/703/131/,Right Cerebral cortex,14.99543,4.99992,35.0,32313.0,0.209
4,RIC,Right Inferior colliculus,339.0,/997/8/343/313/339/4/,Right Midbrain,14.99382,2.00008,35.0,303411.0,1.966
952,REPd,Right Endopiriform nucleus dorsal part,942.0,/997/8/567/688/703/942/952/,Right Cerebral cortex,14.9263,4.26398,35.0,98427.0,0.638
482,Rbic,Right brachium of the inferior colliculus,948.0,/997/1009/967/933/948/482/,Right fiber tracts,14.92315,4.00015,35.0,15240.0,0.099
452,RMEPO,Right Median preoptic nucleus,141.0,/997/8/343/1129/1097/141/452/,Right Hypothalamus,14.8837,0.99977,35.0,12185.0,0.079
604,RNI,Right Nucleus incertus,1117.0,/997/8/343/1065/771/1117/604/,Right Pons,14.8795,2.00008,34.00023,10040.0,0.065
980,RPMd,Right Dorsal premammillary nucleus,467.0,/997/8/343/1129/1097/467/980/,Right Hypothalamus,14.860039999999998,7.0,35.0,4909.0,0.032
673,Rmp,Right mammillary peduncle,46.0,/997/1009/991/824/46/673/,Right fiber tracts,14.84973,7.73594,32.69818,995.0,0.006
776,Rcc,Right corpus callosum,983.0,/997/1009/983/776/,Right fiber tracts,14.83657,2.00008,35.0,592150.0,3.837
703,RCTXsp,Right Cortical subplate,688.0,/997/8/567/688/703/,Right Cerebral cortex,14.78989,2.99985,35.0,69432.0,0.45
631,RCOA,Right Cortical amygdalar area,698.0,/997/8/567/688/695/698/631/,Right Cerebral cortex,14.765809821510466,2.00008,35.0,135190.0,0.876
278,RsAMY,Right Striatum-like amygdalar nuclei,477.0,/997/8/567/623/477/278/,Right Cerebral nuclei,14.74995,2.99985,35.0,8750.0,0.057
333,RSH,Right Septohippocampal nucleus,275.0,/997/8/567/623/477/275/333/,Right Cerebral nuclei,14.7075,4.41512,33.18845,1847.0,0.012
900,Raco,Right anterior commissure olfactory limb,840.0,/997/1009/967/840/900/,Right fiber tracts,14.67556,3.05646,35.0,54029.0,0.35
920,RCENT,Right Central lobule,645.0,/997/8/512/528/645/920/,Right Cerebellum,14.62976,2.01877,35.0,196914.0,1.276
814,RDP,Right Dorsal peduncular area,698.0,/997/8/567/688/695/698/814/,Right Cerebral cortex,14.57986,5.8304,33.54734,12310.0,0.08
788,RPAA,Right Piriform-amygdalar area,698.0,/997/8/567/688/695/698/788/,Right Cerebral cortex,14.554770000000001,2.56619,35.0,36428.0,0.236
133,RPVpo,Right Periventricular hypothalamic nucleus preoptic part,141.0,/997/8/343/1129/1097/141/133/,Right Hypothalamus,14.515469999999999,2.00008,35.0,5789.0,0.038
310,RSF,Right Septofimbrial nucleus,275.0,/997/8/567/623/477/275/310/,Right Cerebral nuclei,14.49693,2.20729,33.77378,10726.0,0.07
961,RPIR,Right Piriform area,698.0,/997/8/567/688/695/698/961/,Right Cerebral cortex,14.47348,1.45266,35.0,746490.0,4.837
7,RPSV,Right Principal sensory nucleus of the trigeminal,1132.0,/997/8/343/1065/771/1132/7/,Right Pons,14.42803,2.99985,35.0,52713.0,0.342
898,RPCG,Right Pontine central gray,987.0,/997/8/343/1065/771/987/898/,Right Pons,14.427129999999998,2.00008,34.77356,37754.0,0.245
728,Rarb,Right arbor vitae,960.0,/997/1009/960/728/,Right fiber tracts,14.42057,0.0,35.0,313313.0,2.03
903,RECU,Right External cuneate nucleus,386.0,/997/8/343/1065/354/386/903/,Right Medulla,14.39337,4.99992,32.8114,4325.0,0.028
311,RBLAp,Right Basolateral amygdalar nucleus posterior part,295.0,/997/8/567/688/703/295/311/,Right Cerebral cortex,14.36095,4.67948,35.0,27538.0,0.178
44,RILA,Right Infralimbic area,315.0,/997/8/567/688/695/315/44/,Right Cerebral cortex,14.352944557260054,4.39643,35.0,81549.0,0.528
940,Rcing,Right cingulum bundle,768.0,/997/1009/991/768/940/,Right fiber tracts,14.2114,4.00015,35.0,55634.0,0.361
451,RBLAv,Right Basolateral amygdalar nucleus ventral part,295.0,/997/8/567/688/703/295/451/,Right Cerebral cortex,14.193929999999998,5.28298,35.0,11266.0,0.073
1004,RPMv,Right Ventral premammillary nucleus,467.0,/997/8/343/1129/1097/467/1004/,Right Hypothalamus,14.153290000000002,5.8304,35.0,4839.0,0.031
780,RPA,Right Posterior amygdalar nucleus,703.0,/997/8/567/688/703/780/,Right Cerebral cortex,14.10623,6.00023,34.15084,16246.0,0.105
158,Rpc,Right posterior commissure,832.0,/997/1009/967/832/158/,Right fiber tracts,14.06973,2.00008,35.0,2031.0,0.013
697,Rml,Right medial lemniscus,932.0,/997/1009/967/792/932/697/,Right fiber tracts,14.01563,0.99977,35.0,38592.0,0.25
95,RAI,Right Agranular insular area,315.0,/997/8/567/688/695/315/95/,Right Cerebral cortex,13.843187229155042,2.00008,35.0,354834.0,2.2989999999999995
651,RNTS,Right Nucleus of the solitary tract,386.0,/997/8/343/1065/354/386/651/,Right Medulla,13.8242,0.99977,34.60372,34138.0,0.221
714,RORB,Right Orbital area,315.0,/997/8/567/688/695/315/714/,Right Cerebral cortex,13.810910030399468,1.56588,35.0,231583.0,1.502
135,RAMB,Right Nucleus ambiguus,370.0,/997/8/343/1065/354/370/135/,Right Medulla,13.79195789079229,3.33951,35.0,2802.0,0.018
453,RSS,Right Somatosensory areas,315.0,/997/8/567/688/695/315/453/,Right Cerebral cortex,13.722746735342328,0.99977,35.0,1940571.0,12.574
880,RDTN,Right Dorsal tegmental nucleus,987.0,/997/8/343/1065/771/987/880/,Right Pons,13.62714,4.99992,32.28321,5165.0,0.033
851,RSCop,Right Superior colliculus optic layer,302.0,/997/8/343/313/339/302/851/,Right Midbrain,13.57888,2.00008,35.0,34158.0,0.221
125,Ropt,Right optic tract,848.0,/997/1009/967/848/125/,Right fiber tracts,13.56563,2.00008,35.0,37229.0,0.241
