LabelID,LabelAbrv,LabelName,ParentID,IDPath,RegionalName,Mean,Min,Max,Count,Volume(mm^3)
998,RFS,Right Fundus of striatum,493.0,/997/8/567/623/477/493/998/,Right Cerebral nuclei,16.33574,4.99992,35.0,16598.0,0.108
444,RMED,Right Medial group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/444/,Right Thalamus,16.33208909561946,2.99985,35.0,88779.0,0.575
989,RFN,Right Fastigial nucleus,519.0,/997/8/512/519/989/,Right Cerebellum,16.27976,4.99992,35.0,27217.0,0.176
911,RIVn,Right trochlear nerve,967.0,/997/1009/967/911/,Right fiber tracts,16.2712,6.62722,27.35271,184.0,0.001
342,RSI,Right Substantia innominata,835.0,/997/8/567/623/803/835/342/,Right Cerebral nuclei,16.25055,2.00008,35.0,136382.0,0.884
7,RPSV,Right Principal sensory nucleus of the trigeminal,1132.0,/997/8/343/1065/771/1132/7/,Right Pons,16.07301,2.00008,35.0,72711.0,0.471
852,RPARN,Right Parvicellular reticular nucleus,370.0,/997/8/343/1065/354/370/852/,Right Medulla,16.01555,2.56886,35.0,122723.0,0.795
436,Rfx,Right columns of the fornix,737.0,/997/1009/991/768/1099/737/436/,Right fiber tracts,15.97599,4.99992,35.0,14265.0,0.092
466,Ralv,Right alveus,1099.0,/997/1009/991/768/1099/466/,Right fiber tracts,15.93424,4.49043,35.0,17844.0,0.116
147,RLC,Right Locus ceruleus,1117.0,/997/8/343/1065/771/1117/147/,Right Pons,15.60595,4.31365,29.74533,944.0,0.006
776,Rcc,Right corpus callosum,983.0,/997/1009/983/776/,Right fiber tracts,15.60446,0.99977,35.0,715114.0,4.634
706,ROP,Right Olivary pretectal nucleus,1100.0,/997/8/343/313/323/1100/706/,Right Midbrain,15.50623,4.00015,35.0,3908.0,0.025
966,REPv,Right Endopiriform nucleus ventral part,942.0,/997/8/567/688/703/942/966/,Right Cerebral cortex,15.319640000000001,5.11742,35.0,24134.0,0.156
194,RLHA,Right Lateral hypothalamic area,290.0,/997/8/343/1129/1097/290/194/,Right Hypothalamus,15.31908,2.82361,35.0,171378.0,1.111
56,RACB,Right Nucleus accumbens,493.0,/997/8/567/623/477/493/56/,Right Cerebral nuclei,15.30971,3.98039,35.0,203584.0,1.319
443,Rdhc,Right dorsal hippocampal commissure,618.0,/997/1009/991/768/1099/618/443/,Right fiber tracts,15.28381,0.99977,35.0,54978.0,0.356
319,RBMA,Right Basomedial amygdalar nucleus,703.0,/997/8/567/688/703/319/,Right Cerebral cortex,15.26819,5.11742,35.0,60231.0,0.39
136,RIRN,Right Intermediate reticular nucleus,370.0,/997/8/343/1065/354/370/136/,Right Medulla,15.252869999999998,4.00015,35.0,156615.0,1.015
612,RNLL,Right Nucleus of the lateral lemniscus,1132.0,/997/8/343/1065/771/1132/612/,Right Pons,15.22434,2.00008,35.0,42036.0,0.272
477,RSTR,Right Striatum,623.0,/997/8/567/623/477/,Right Cerebral nuclei,15.22176,0.99977,35.0,134430.0,0.871
576,RACVII,Right Accessory facial motor nucleus,370.0,/997/8/343/1065/354/370/576/,Right Medulla,15.21737,8.1178,31.70588,281.0,0.002
822,RRHP,Right Retrohippocampal region,1089.0,/997/8/567/688/695/1089/822/,Right Cerebral cortex,15.210091299814943,0.99977,35.0,1238007.0,8.021
679,RCS,Right Superior central nucleus raphe,1117.0,/997/8/343/1065/771/1117/679/,Right Pons,15.16177,0.99977,35.0,55016.0,0.357
697,Rml,Right medial lemniscus,932.0,/997/1009/967/792/932/697/,Right fiber tracts,15.15862,2.00008,35.0,38267.0,0.248
42,RSCdw,Right Superior colliculus motor related deep white layer,294.0,/997/8/343/313/323/294/42/,Right Midbrain,15.15627,1.35279,35.0,17611.0,0.114
125,Ropt,Right optic tract,848.0,/997/1009/967/848/125/,Right fiber tracts,15.14728,2.00008,35.0,39144.0,0.254
1057,RGU,Right Gustatory areas,315.0,/997/8/567/688/695/315/1057/,Right Cerebral cortex,15.135160394468341,2.00008,35.0,195529.0,1.267
451,RBLAv,Right Basolateral amygdalar nucleus ventral part,295.0,/997/8/567/688/703/295/451/,Right Cerebral cortex,15.09805,5.31395,35.0,12924.0,0.084
292,RBA,Right Bed nucleus of the accessory olfactory tract,278.0,/997/8/567/623/477/278/292/,Right Cerebral nuclei,15.0912,5.19593,32.96094,4282.0,0.028
23,RAAA,Right Anterior amygdalar area,278.0,/997/8/567/623/477/278/23/,Right Cerebral nuclei,15.0781,4.94118,35.0,31555.0,0.204
95,RAI,Right Agranular insular area,315.0,/997/8/567/688/695/315/95/,Right Cerebral cortex,15.060791769059358,2.00008,35.0,372927.0,2.418
924,Rcpd,Right cerebal peduncle,784.0,/997/1009/983/784/924/,Right fiber tracts,15.05723,2.13733,35.0,54494.0,0.353
318,RSG,Right Supragenual nucleus,987.0,/997/8/343/1065/771/987/318/,Right Pons,14.87001,6.25498,28.11749,1139.0,0.007
203,RLIN,Right Linear nucleus of the medulla,370.0,/997/8/343/1065/354/370/203/,Right Medulla,14.86119,4.47066,29.47082,1458.0,0.009
4,RIC,Right Inferior colliculus,339.0,/997/8/343/313/339/4/,Right Midbrain,14.80246,1.35279,35.0,343750.0,2.227
1109,RPS,Right Parastrial nucleus,141.0,/997/8/343/1129/1097/141/1109/,Right Hypothalamus,14.77699,5.50996,33.82345,1266.0,0.008
728,Rarb,Right arbor vitae,960.0,/997/1009/960/728/,Right fiber tracts,14.76894,1.35279,35.0,350589.0,2.272
242,RLS,Right Lateral septal nucleus,275.0,/997/8/567/623/477/275/242/,Right Cerebral nuclei,14.715437038836676,0.99977,35.0,168758.0,1.093
961,RPIR,Right Piriform area,698.0,/997/8/567/688/695/698/961/,Right Cerebral cortex,14.703120000000002,2.00008,35.0,774739.0,5.02
298,RMA,Right Magnocellular nucleus,835.0,/997/8/567/623/803/835/298/,Right Cerebral nuclei,14.70232,3.58839,35.0,17468.0,0.113
900,Raco,Right anterior commissure olfactory limb,840.0,/997/1009/967/840/900/,Right fiber tracts,14.69835,3.3331,35.0,51204.0,0.332
1048,RGRN,Right Gigantocellular reticular nucleus,370.0,/997/8/343/1065/354/370/1048/,Right Medulla,14.56777,1.49004,35.0,127577.0,0.827
50,RPRC,Right Precommissural nucleus,795.0,/997/8/343/313/323/795/50/,Right Midbrain,14.48064,3.54887,33.84321,3418.0,0.022
81,RVL,Right lateral ventricle,73.0,/997/73/81/,Right ventricular systems,14.4622,2.99985,35.0,161995.0,1.05
780,RPA,Right Posterior amygdalar nucleus,703.0,/997/8/567/688/703/780/,Right Cerebral cortex,14.36208,4.23514,35.0,19906.0,0.129
940,Rcing,Right cingulum bundle,768.0,/997/1009/991/768/940/,Right fiber tracts,14.35943,4.19615,35.0,62081.0,0.402
453,RSS,Right Somatosensory areas,315.0,/997/8/567/688/695/315/453/,Right Cerebral cortex,14.332082865992207,0.76478,35.0,2047769.0,13.267000000000001
788,RPAA,Right Piriform-amygdalar area,698.0,/997/8/567/688/695/698/788/,Right Cerebral cortex,14.326329999999999,2.99985,35.0,41308.0,0.268
677,RVISC,Right Visceral area,315.0,/997/8/567/688/695/315/677/,Right Cerebral cortex,14.164867452965526,0.0,35.0,121985.0,0.791
631,RCOA,Right Cortical amygdalar area,698.0,/997/8/567/688/695/698/631/,Right Cerebral cortex,14.07891609671804,2.99985,35.0,156827.0,1.016
587,RND,Right Nucleus of Darkschewitsch,795.0,/997/8/343/313/323/795/587/,Right Midbrain,14.04537,4.00015,31.72564,1142.0,0.007
226,RLPO,Right Lateral preoptic area,290.0,/997/8/343/1129/1097/290/226/,Right Hypothalamus,13.963219999999998,2.33333,35.0,53848.0,0.349
673,Rmp,Right mammillary peduncle,46.0,/997/1009/991/824/46/673/,Right fiber tracts,13.96011,6.00023,27.88251,926.0,0.006
390,RSO,Right Supraoptic nucleus,157.0,/997/8/343/1129/1097/157/390/,Right Hypothalamus,13.95144,5.09819,34.43122,3118.0,0.02
413,RvVIIIn,Right vestibular nerve,933.0,/997/1009/967/933/413/,Right fiber tracts,13.94233,0.0,35.0,14598.0,0.095
619,RNLOT,Right Nucleus of the lateral olfactory tract,698.0,/997/8/567/688/695/698/619/,Right Cerebral cortex,13.911623214834416,2.99985,35.0,23432.0,0.15200000000000002
1033,RCOPY,Right Copula pyramidis,1073.0,/997/8/512/528/1073/1033/,Right Cerebellum,13.91161,2.00008,35.0,134536.0,0.872
566,RTR,Right Postpiriform transition area,698.0,/997/8/567/688/695/698/566/,Right Cerebral cortex,13.89094,2.99985,35.0,64037.0,0.415
445,RSPVO,Right Spinal nucleus of the trigeminal oral part,386.0,/997/8/343/1065/354/386/445/,Right Medulla,13.68855,0.99977,35.0,36567.0,0.237
310,RSF,Right Septofimbrial nucleus,275.0,/997/8/567/623/477/275/310/,Right Cerebral nuclei,13.61278,0.99977,35.0,15936.0,0.103
851,RSCop,Right Superior colliculus optic layer,302.0,/997/8/343/313/339/302/851/,Right Midbrain,13.60818,2.00008,35.0,42051.0,0.272
135,RAMB,Right Nucleus ambiguus,370.0,/997/8/343/1065/354/370/135/,Right Medulla,13.491858093158662,2.99985,30.41184,2748.0,0.017
280,RB,Right Barrington's nucleus,987.0,/997/8/343/1065/771/987/280/,Right Pons,13.44812,4.3724,24.03937,1712.0,0.011
814,RDP,Right Dorsal peduncular area,698.0,/997/8/567/688/695/698/814/,Right Cerebral cortex,13.38711,4.11765,35.0,13609.0,0.088
437,RSPVI,Right Spinal nucleus of the trigeminal interpolar part,386.0,/997/8/343/1065/354/386/437/,Right Medulla,13.36706,0.99977,35.0,85835.0,0.556
803,RPAL,Right Pallidum,623.0,/997/8/567/623/803/,Right Cerebral nuclei,13.30345,0.99977,35.0,72432.0,0.469
914,RPD,Right Posterodorsal preoptic nucleus,141.0,/997/8/343/1129/1097/141/914/,Right Hypothalamus,13.30227,6.00023,23.00008,118.0,0.001
1089,RHPF,Right Hippocampal formation,695.0,/997/8/567/688/695/1089/,Right Cerebral cortex,13.29961,0.99977,35.0,172726.0,1.119
500,RMO,Right Somatomotor areas,315.0,/997/8/567/688/695/315/500/,Right Cerebral cortex,13.26296745411135,1.07828,35.0,1709682.0,11.078
44,RILA,Right Infralimbic area,315.0,/997/8/567/688/695/315/44/,Right Cerebral cortex,13.259642268712598,3.29412,35.0,100427.0,0.65
31,RACA,Right Anterior cingulate area,315.0,/997/8/567/688/695/315/31/,Right Cerebral cortex,13.217848576552,2.00008,35.0,320377.0,2.074
115,RIV,Right Trochlear nucleus,323.0,/997/8/343/313/323/115/,Right Midbrain,13.16861,6.00023,23.47059,237.0,0.002
958,REPI,Right Epithalamus,856.0,/997/8/343/1129/549/856/958/,Right Thalamus,13.13553771679609,2.00008,35.0,32323.0,0.21
922,RPERI,Right Perirhinal area,315.0,/997/8/567/688/695/315/922/,Right Cerebral cortex,13.064821880356476,0.0,35.0,122982.0,0.797
946,RPH,Right Posterior hypothalamic nucleus,467.0,/997/8/343/1129/1097/467/946/,Right Hypothalamus,13.04395,0.54902,35.0,50107.0,0.325
795,RPAG,Right Periaqueductal gray,323.0,/997/8/343/313/323/795/,Right Midbrain,13.02753,0.99977,35.0,204990.0,1.328
669,RVIS,Right Visual areas,315.0,/997/8/567/688/695/315/669/,Right Cerebral cortex,13.013296702990546,2.00008,35.0,736889.0,4.776
651,RNTS,Right Nucleus of the solitary tract,386.0,/997/8/343/1065/354/386/651/,Right Medulla,12.89005,2.00008,35.0,29710.0,0.193
63,RPVHd,Right Paraventricular hypothalamic nucleus descending division,467.0,/997/8/343/1129/1097/467/63/,Right Hypothalamus,12.87955,4.00015,31.64713,2405.0,0.016
574,RTRN,Right Tegmental reticular nucleus,987.0,/997/8/343/1065/771/987/574/,Right Pons,12.8683,2.00008,35.0,44585.0,0.289
753,Rpm,Right principal mammillary tract,46.0,/997/1009/991/824/46/753/,Right fiber tracts,12.86504,8.15679,15.8233,8.0,0.0
72,RADP,Right Anterodorsal preoptic nucleus,141.0,/997/8/343/1129/1097/141/72/,Right Hypothalamus,12.809759999999999,4.58816,27.23522,1578.0,0.01
714,RORB,Right Orbital area,315.0,/997/8/567/688/695/315/714/,Right Cerebral cortex,12.805373000723751,0.99977,35.0,232124.0,1.5050000000000001
1025,RPRM,Right Paramedian lobule,1073.0,/997/8/512/528/1073/1025/,Right Cerebellum,12.64917,0.99977,35.0,273610.0,1.773
771,RP,Right Pons,1065.0,/997/8/343/1065/771/,Right Pons,12.60351,0.99977,35.0,373887.0,2.423
898,RPCG,Right Pontine central gray,987.0,/997/8/343/1065/771/987/898/,Right Pons,12.57521,1.35279,35.0,36260.0,0.235
571,RMTN,Right Midline group of the dorsal thalamus,856.0,/997/8/343/1129/549/856/571/,Right Thalamus,12.460909695788395,0.99977,35.0,69261.0,0.44900000000000007
395,RMDRN,Right Medullary reticular nucleus,370.0,/997/8/343/1065/354/370/395/,Right Medulla,12.455976285064336,1.01953,35.0,71654.0,0.46399999999999997
154,RPHY,Right Perihypoglossal nuclei,370.0,/997/8/343/1065/354/370/154/,Right Medulla,12.392978261723986,2.00008,35.0,11195.0,0.07200000000000001
609,RSPA,Right Subparafascicular area,864.0,/997/8/343/1129/549/864/609/,Right Thalamus,12.35398,3.43137,35.0,2923.0,0.019
1007,RSIM,Right Simple lobule,1073.0,/997/8/512/528/1073/1007/,Right Cerebellum,12.32613,2.00008,35.0,289083.0,1.873
254,RRSP,Right Retrosplenial area,315.0,/997/8/567/688/695/315/254/,Right Cerebral cortex,12.271231178128676,1.54879,35.0,685409.0,4.440000000000001
341,Rsmd,Right supramammillary decussation,824.0,/997/1009/991/824/341/,Right fiber tracts,12.26495,1.41154,31.01961,1015.0,0.007
354,RMY,Right Medulla,1065.0,/997/8/343/1065/354/,Right Medulla,12.16056,0.0,35.0,583038.0,3.778
842,RSCsg,Right Superior colliculus superficial gray layer,302.0,/997/8/343/313/339/302/842/,Right Midbrain,12.15556,0.99977,35.0,106643.0,0.691
333,RSH,Right Septohippocampal nucleus,275.0,/997/8/567/623/477/275/333/,Right Cerebral nuclei,12.09655,2.37232,32.72541,2630.0,0.017
247,RAUD,Right Auditory areas,315.0,/997/8/567/688/695/315/247/,Right Cerebral cortex,12.075711290034452,0.0,35.0,619123.0,4.013
153,RV4r,Right lateral recess,145.0,/997/73/145/153/,Right ventricular systems,11.9975,2.00008,35.0,47131.0,0.305
159,RAON,Right Anterior olfactory nucleus,698.0,/997/8/567/688/695/698/159/,Right Cerebral cortex,11.85801,2.00008,35.0,241094.0,1.562
928,RCUL,Right Culmen,645.0,/997/8/512/528/645/928/,Right Cerebellum,11.85627,0.99977,35.0,397195.0,2.574
607,RCN,Right Cochlear nuclei,386.0,/997/8/343/1065/354/386/607/,Right Medulla,11.842311565253233,0.0,35.0,77636.0,0.503
980,RPMd,Right Dorsal premammillary nucleus,467.0,/997/8/343/1129/1097/467/980/,Right Hypothalamus,11.74594,4.52941,32.64691,4777.0,0.031
972,RPL,Right Prelimbic area,315.0,/997/8/567/688/695/315/972/,Right Cerebral cortex,11.724565027750359,0.99977,33.82345,107386.0,0.695
920,RCENT,Right Central lobule,645.0,/997/8/512/528/645/920/,Right Cerebellum,11.60674,1.3138,35.0,210381.0,1.363
